,country,state,lat,lon
2640,Trinidad and Tobago,Princes Town,10.20480035,-61.28061860703701
2641,"Moldova, Republic of",Floreşti,5.4886014,-54.0286382
2642,United States,Limousin,45.7175403,1.7406933
2643,Dominican Republic,Dajabón,,
2644,United States,Canóvanas,,
2645,Madagascar,Alaotra Mangoro,-18.0186831,48.35493625798404
2646,Italy,Tafea,-19.3706034,169.67524276362514
2647,Azerbaijan,Xankǝndi,,
2648,Thailand,Maha Sarakham,16.1861887,103.2955401
2649,Angola,Huíla,24.4459329,118.0640054
2650,India,Abyan,13.786202,46.141766
2651,Brazil,Tillabéri,,
2652,"Moldova, Republic of",Glodeni,46.6534798,24.6099973
2653,United States,Ahafo,6.9168852,-2.5350966
2654,Uruguay,Durazno,-33.0833329,-56.0833331
2655,Kenya,Taita Taveta,-3.4178355,38.36706762808966
2656,Albania,Dibër,-22.53454765,-43.1971058438503
2657,Uzbekistan,Jizzax,40.136534499999996,67.82635934581047
2658,Norway,Northern Governorate,26.277847700000002,50.41811227624581
2659,Syrian Arab Republic,Idlib,35.8600391,36.57109063293224
2660,Russian Federation,Bilǝsuvar,,
2661,Benin,Alibori,11.4649482,2.7938798
2662,"Moldova, Republic of",Raionul Soroca,48.16427455,28.161545542478166
2663,Madagascar,Atsinanana,-18.9771559,48.87421408994375
2664,Malta,L-Imqabba,35.8456802,14.4666263
2665,Slovenia,Cerknica,45.7936578,14.361883
2666,United States,Samdrup Jongkhar,27.0211122,91.80348078547044
2667,Lao People's Democratic Republic,Savannahkhét,,
2668,Paraguay,Concepción,14.9220284,-87.6112566
2669,India,Ghowr,34.1605257,64.9201949
2670,United States,Barrigada,13.5049972,144.8301568
2671,Russian Federation,Radlje ob Dravi,46.6149451,15.2228247
2672,Argentina,Espaillat,19.5766693,-70.4819641
2673,Ireland,Saint Anthony,38.3144995,-86.8266603
2674,Hungary,Miskolc,48.1030643,20.7900429
2675,Denmark,Mae Hong Son,19.3927456,98.2031112
2676,Bahrain,Southern Governorate,25.84000695,50.59026934859599
2677,Latvia,Bauskas Rajons,,
2678,Mongolia,Hövsgöl,,
2679,Kenya,Elegeyo-Marakwet,,
2680,Iraq,Wāsiţ,31.8034812,-97.0933471
2681,India,Chimbu,-6.0225617,144.9804836
2682,Trinidad and Tobago,Sangre Grande,10.6375402,-61.11774994093055
2683,Russian Federation,Jewish Autonomous Oblast,48.5601613,132.2775662
2684,Gabon,Ngouni,-12.8673064,45.1307674
2685,France,Ségou,22.41831575,114.21012608281436
2686,Slovenia,Laško,51.20279305,6.68399619405158
2687,United States,Al-Shahaniya,25.4450415,51.011106308917974
2688,France,Santiago Rodríguez,14.7547109,-87.8815333
2689,Uruguay,Soriano,-33.4921266,-57.7893105
2690,Sudan,White Nile,11.8992466,32.7363825
2691,United States,Aguas Buenas,18.25041825,-66.13012947319635
2692,Azerbaijan,Tovuz,40.992341,45.6163371
2693,"Tanzania, United Republic of",Njombe,-9.28614975,35.1575090043579
2694,Mauritania,Tiris Zemmour,24.1951392,-9.6664199
2695,United States,Samegrelo and Zemo Svaneti,42.9064624,42.6534174
2696,Botswana,Selibe Phikwe,-21.9746046,27.8425355
2697,Sudan,Northern Darfur,9.1152797,27.2222143
2698,Slovenia,Zagorje ob Savi,46.1342168,14.9952714
2699,Spain,Uvea,-13.2846405,-176.20665679493294
2700,Algeria,Touggourt,32.98251965,6.235443156542997
2701,Russian Federation,Altai,50.7114101,86.8572186
2702,El Salvador,Cabañas,,
2703,Slovenia,Škofljica,,
2704,Thailand,Prachin Buri,14.1542055,101.5547823
2705,Seychelles,Anse Etoile,-4.5932954,55.455248
2706,Denmark,Delchevo,41.96355015,22.772410825147805
2707,Ecuador,Napo,-0.7626471,-77.9701878
2708,Hungary,Bakool,4.3514387,43.7186102
2709,United States,Şamaxı,55.41530995,-163.14644447076304
2710,Belgium,Baladīyat Ţubruq,,
2711,United States,Ngwaketsi,,
2712,Romania,Dadra and Nagar Haveli,20.2733604,73.0044988
2713,France,Itasy,-19.0535322,46.99220107204388
2714,Estonia,Võrumaa,,
2715,"Moldova, Republic of",Orhei,47.3782288,28.8246754
2716,France,Sud-Est,44.97028655,28.282042663820434
2717,El Salvador,Morazán,50.4577279,4.0979858
2718,Slovenia,Postojna,45.7752438,14.2117877
2719,France,Tanganyika,-5.9010019,29.1778624
2720,Puerto Rico,Barceloneta,41.3821171,2.1854822
2721,Somalia,Lower Shabeelle,-0.612399,41.710008
2722,Slovenia,Hrpelje-Kozina,45.56233185,14.012566293761449
2723,Papua New Guinea,Enga,-5.6725937,143.6436942
2724,Latvia,Carnikava,57.1275696,24.276768147528458
2725,Canada,Swains Island,-11.052904,-171.07673494730147
2726,Turkey,Ardahan,41.0372501,42.7462189
2727,Lesotho,Mafeteng,-29.8224468,27.2388281
2728,Brazil,Kindia,10.1154374,-13.1916883
2729,Turkey,Kon Tum,14.3615256,108.0039102
2730,Qatar,Baladīyat Umm Şalāl,,
2731,Kenya,Homa Bay,-0.56396015,34.31878185590796
2732,Guatemala,Totonicapán,,
2733,India,Lozovo,41.7806249,21.9072683
2734,Uruguay,Río Negro,-23.9874056,-46.4668713
2735,Bahamas,Freeport,42.2966861,-89.6212271
2736,Slovenia,Ribnica,45.7399923,14.7261067
2737,Myanmar,Nay Pyi Taw,19.7540045,96.1344976
2738,Georgia,Mtskheta-Mtianeti,42.2276489,44.85690839812756
2739,"Moldova, Republic of",Ştefan-Vodă,,
2740,Saint Kitts and Nevis,Saint George Basseterre,17.2391544,-62.6424082
2741,Malta,Saint Venera,59.8282072,30.3986067
2742,Ethiopia,South Kivu,-3.2653155,27.8705717
2743,Viet Nam,Hòa Bình,,
2744,Thailand,Samut Songkhram,13.3576862,99.9619685
2745,Turkey,Karaman,37.1796848,33.3383665
2746,"Moldova, Republic of",Cantemir,46.2797499,28.1988444
2747,United States,Comerío,42.0828121,-122.7078113
2748,Slovenia,Gornja Radgona,46.6769963,15.9913176
2749,France,Nui,-7.22075985,177.14611216982678
2750,Switzerland,Appenzell Innerrhoden,47.3007262,9.3991527
2751,United States,Sinnār,17.733333,33.233333
2752,Germany,Timimoun,30.0244725,0.8485978976216642
2753,"Venezuela, Bolivarian Republic of",Delta Amacuro,8.6282101,-61.5648108
2754,Azerbaijan,Qax,41.2563763,46.800640134082556
2755,United States,Debub Welo,,
2756,Hong Kong,Sham Shui Po,22.32819,114.1608545
2757,Senegal,Kaolack,14.0436225,-16.016446185954038
2758,Germany,Western Highlands,-5.841586,144.2355348
2759,Estonia,Järvamaa,,
2760,Slovenia,Cerklje na Gorenjskem,46.2525083,14.4872011
2761,Angola,Bíe,38.3355798,-81.6073117
2762,Cambodia,Kandal,11.39459395,105.01840978381824
2763,Poland,L-Għarb,-18.0105907,-70.24988286657972
2764,Norway,Finnmark,58.9435055,9.5833627
2765,Myanmar,Kayah,19.2812505,97.3291806
2766,United States,Jinotega,13.8021629,-85.5464603
2767,India,Tandjilé,,
2768,United States,Al Maḩwīt,,
2769,United States,Blowing Point,18.17504,-63.0936881
2770,Poland,Zinder,13.8063421,8.9891659
2771,Brazil,Marowijne,5.708327199999999,-54.353690026608106
2772,Honduras,Comayagua,14.55509585,-87.67794635681561
2773,Cameroon,North,13.4526455,-2.227736
2774,Montenegro,Opština Plužine,,
2775,France,Bururi,-3.8581592,29.584379
2776,Somalia,Lower Juba,0.0,42.0
2777,Angola,Moxico,-12.7287195,21.2737637
2778,Russian Federation,Bel Ombre,-4.6193716,55.4112979
2779,United States,Grand Cape Mount,,
2780,Mayotte,Acoua,-12.7243245,45.0589372
2781,Guinea-Bissau,Gabú,10.3991906,12.6990938
2782,Botswana,Kgatleng,-24.1447751,26.4204756
2783,Malta,Saint Lucia,13.8250489,-60.975036
2784,Kenya,Tharaka - Nithi,-0.19370805000000002,37.96140495608314
2785,United States,Toa Alta,18.3887052,-66.247968
2786,Senegal,Diourbel,14.7043898,-16.0511737
2787,India,Barh el Gazel,14.4682468,16.9416836
2788,Iraq,Al Qādisīyah,,
2789,Senegal,Ziguinchor,12.5634929,-16.2724609
2790,Brazil,Rason,42.2497316,130.3113296
2791,Greece,Zou,7.2834335,2.1227604
2792,Egypt,Al Wilāyah al Wusţá,,
2793,Thailand,Phatthalung,7.543525,99.9971582
2794,Malta,Bormla,35.8825817,14.522721
2795,Yemen,Aḑ Ḑāli‘,32.502433,80.1056099
2796,United States,Middle Island,40.8842653,-72.9373262
2797,Slovenia,Dornava,46.4541658,16.00552685595037
2798,Estonia,Hiiumaa,58.8901657,22.70960188890278
2799,Puerto Rico,Jayuya,18.2188704,-66.5923697
2800,Kenya,Nyanza,-0.540052,34.488269167993266
2801,France,Laborie,13.7896386,-61.00488229054131
2802,,Hardap,-24.4140944,17.4134051
2803,Honduras,Intibucá,,
2804,United States,Lower River,13.3978304,-15.726331219575897
2805,Guatemala,Baja Verapaz,15.1009234,-90.3139743
2806,Iceland,Westfjords,65.9044156,-21.812722724564118
2807,Israel,Shinyanga,-3.7622225499999997,33.2320360738371
2808,Liechtenstein,Schaan,47.1663397,9.510312
2809,United States,Cacheu,12.274246,-16.1648911
2810,Italy,Southern Ari Atoll,,
2811,Honduras,Copán,42.6292425,-74.8904323
2812,India,Patillas,18.038900050000002,-66.01803507002688
2813,Mongolia,Arhangay,47.862646,101.0316283
2814,Kenya,Kericho,-0.3666,35.2833
2815,Estonia,Jõgevamaa,,
2816,"Moldova, Republic of",Taraclia,45.8957779,28.667035
2817,Turkey,Bingöl,-22.8987673,-47.0258389
2818,Togo,Kara,30.0443879,31.2357257
2819,Azerbaijan,Zaqatala,41.6180321,46.75951258759341
2820,Israel,Quneitra,33.1246885,35.824942
2821,South Africa,Atakora,10.7160515,1.5331527
2822,Nigeria,East Sepik,-4.355541,143.2325162
2823,Saudi Arabia,Vayots Dzor,39.75381845,45.423628216700905
2824,China,Ngöbe-Buglé,,
2825,Morocco,Tadla-Azilal,,
2826,"Congo, The Democratic Republic of the",Sédhiou,,
2827,"Congo, The Democratic Republic of the",West Pokot,1.8798607999999999,35.21061300684997
2828,Slovenia,Braslovče,,
2829,Switzerland,Artigas,42.8038,2.21212
2830,Slovenia,Ruše,45.2776655,7.4136357
2831,Jordan,Ajloun,32.32990365,35.75315700221968
2832,Italy,Bougainville,49.8699135,2.0432341
2833,Germany,Bimini,25.70318795,-79.28145926583792
2834,France,Yanggang-do,36.1298458,127.7549875
2835,Azerbaijan,Masally,39.034573300000005,48.66756070393579
2836,Liechtenstein,Triesen,47.106994,9.5274876
2837,North Macedonia,Debar,41.62219195,20.180816037286114
2838,Kyrgyzstan,Naryn,41.4254935,76.0057796
2839,Algeria,Beni Abbes,29.083202,-2.65900601043017
2840,,Omaheke,-21.9074676,19.3929661
2841,France,Kerguelen,-49.237441950000004,69.62275903679347
2842,Canada,Makedonski Brod,41.507489,21.2165416
2843,,Omusati,-18.2862314,14.8856679
2844,Slovenia,Moravče,60.6841,13.7168
2845,Spain,Jalapa,14.65079355,-89.93908531263284
2846,Ecuador,Cañar,42.0929065,0.377489
2847,Azerbaijan,Sabirabad,39.889001449999995,48.795703059722825
2848,"Moldova, Republic of",Strășeni,47.3530092,9.6348381
2849,Slovenia,Trzin,46.1302879,14.556192
2850,Kenya,Lamu,-2.2675396,40.9010641
2851,Slovenia,Poljčane,,
2852,United States,Il-Birgu,35.8881119,14.5238445
2853,Dominican Republic,Peravia,18.3309575,-70.3712349
2854,Botswana,Kweneng,-23.899835,25.959866
2855,South Sudan,Unity,8.313308549999999,30.00839124075473
2856,Botswana,Jwaneng,-24.600417,24.730277
2857,United States,Gurabo,18.2555647,-65.9723799
2858,Azerbaijan,Barda,38.0309998,21.3636367
2859,Faroe Islands,Ðắk Nông,60.2288228,24.949251394299193
2860,Chad,Batha,37.4888637,-2.7709805
2861,Chile,Ribeira Grande de Santiago,14.9158522,-23.6048421
2862,Gabon,Nyanga,-17.917632849999997,32.78981448155953
2863,France,Essequibo Islands-West Demerara,6.6021156,-58.534228059648925
2864,Botswana,Ghanzi,-21.6989682,21.6452408
2865,Turkmenistan,Ahal,38.8395548,58.8610186
2866,Montenegro,Danilovgrad,42.55221,19.1052668
2867,Puerto Rico,Dorado,18.4587209,-66.2677506
2868,Luxembourg,Remich,49.5442267,6.3676062
2869,Brazil,Ash Shāţiʼ,,
2870,Turkey,Tunceli,39.1060641,39.5482693
2871,Kuwait,Ar Rifā‘ wa al Minţaqah al Janūbīyah,,
2872,Seychelles,Grand Anse Praslin,-4.3140444,55.685841
2873,Ecuador,Morona-Santiago,-2.6232969,-78.0048106
2874,Afghanistan,Helmand,31.0,64.0
2875,Austria,Šalovci,,
2876,United Kingdom,Kujalleq,61.0,-45.0
2877,North Macedonia,Shtip,41.7374724,22.1935856
2878,United States,Bioko Norte,3.6484594,8.7851155
2879,North Macedonia,Valandovo,41.3173419,22.5619765
2880,Cambodia,Kratie,12.678301699999999,106.05817329824376
2881,Eswatini,Shiselweni,-27.024344,31.313400298036466
2882,Puerto Rico,Vega Alta,18.4121187,-66.3312486
2883,Slovenia,Hrastnik,46.1456196,15.0817358
2884,United States,East Grand Bahama,26.67371405,-78.06300398777759
2885,Honduras,Santa Bárbara,,
2886,Guinea,Boke,11.3406898,-13.9440724
2887,Burkina Faso,Boucle du Mouhoun,12.4777805,-3.5879571310124456
2888,United States,Northern Red Sea,15.605504100000001,39.4517829
2889,Slovenia,Turnišče,45.9489257,8.1251598
2890,Guatemala,Chimaltenango,14.6539748,-90.92727412053142
2891,Sudan,Ash Shamaliyah,30.949015,47.175114
2892,Slovenia,Ormož,58.093407850000006,16.779909072043303
2893,Guinea,Faranah,10.3143203,-10.890097
2894,"Tanzania, United Republic of",Singida,-4.7254268,34.974331335017155
2895,Qatar,Al Khor,25.5598841,55.5640197
2896,Congo,Pointe-Noire,-4.7975373,11.8503297
2897,Lebanon,Nabatîyé,49.0897327,3.3967017
2898,Burkina Faso,Centre-Nord,13.238710000000001,-1.0349831514084509
2899,North Macedonia,Probishtip,41.9998386,22.1784767
2900,Ghana,Brong-Ahafo,,
2901,Mozambique,Niassa,-13.0638577,36.4669964
2902,Slovenia,Mengeš,47.960984800000006,7.715400376464171
2903,Puerto Rico,Ciales,18.26380545,-66.50827910425036
2904,Madagascar,Vatovavy Fitovinany,-21.266033399999998,47.863708707508536
2905,Honduras,Valle,13.5110996,-87.54729253516118
2906,France,Toledo,39.8560679,-4.0239568
2907,Slovenia,Oplotnica,46.3866934,15.4486315
2908,Malta,Safi,32.2650776,-9.230554032530662
2909,Slovenia,Bistrica ob Sotli,46.0571033,15.6618232
2910,Montenegro,Ulcinj,41.926012,19.2055563
2911,North Macedonia,Negotino,41.8783348,20.8858929
2912,Spain,Talas,38.6908169,35.5518755
2913,Brazil,Mayaro,39.8240511,-121.4221901
2914,,Kavango East,-18.3982355,20.72468
2915,United States,Vega Baja,18.4445314,-66.387587
2916,Kyrgyzstan,Osh City,40.5361899,72.8033618
2917,Uzbekistan,Sirdaryo Region,40.3737191,68.4341132
2918,Chad,Guéra,49.3425229,8.6586199
2919,Montenegro,Opština Plav,,
2920,Italy,Kunene,-19.6792809,13.9756564
2921,United States,Aakkâr,,
2922,Puerto Rico,Hatillo,9.918832,-84.1030856
2923,Burkina Faso,Kadiogo,12.36732,-1.5430869129979032
2924,Slovenia,Starše,37.7815535,-122.4925035
2925,United States,Mayo-Kebbi Est,10.126618,15.818345
2926,Russian Federation,Betsiboka,-17.095744,47.26007086801634
2927,Latvia,Mārupe,43.6574316,1.420372
2928,Zambia,Luapula,-11.7089115,27.485634599425133
2929,Georgia,Racha-Lechkhumi and Kvemo Svaneti,42.5888931,43.4471402
2930,Estonia,Põlvamaa,,
2931,Paraguay,Amambay,-23.0,-56.0
2932,Lesotho,Quthing,-30.3601252,27.9855738
2933,United States,Vieux-Fort,15.9490608,-61.6973849
2934,Slovenia,Vojnik,46.2906413,15.3088458
2935,Ecuador,Hodh Ech Chargi,,
2936,Cambodia,Pursat,12.4662592,103.7426829518918
2937,Japan,Batken,40.0613536,70.821754
2938,United States,Talofofo,13.353904,144.75329319797686
2939,United States,Bogdanci,41.201607,22.577652
2940,,Tsumeb,-19.248402,17.7087503
2941,Slovenia,Kungota,46.64138365,15.596840039110171
2942,Bhutan,Samchi,27.0352532,89.0147344
2943,Spain,Ceiba,18.4437367,-66.3559506
2944,Slovenia,Ankaran,45.5789629,13.7364985
2945,Slovenia,Borovnica,45.9194745,14.3637139
2946,United States,Barranquitas,18.1858457,-66.3065562
2947,Peru,Tumbes,-3.833333,-80.5
2948,Ecuador,Équateur,5.0162338,-52.53443830497649
2949,Benin,Kouffo,7.1312662,1.7567394
2950,United States,Río Grande,-22.9223043,-43.5570788
2951,"Tanzania, United Republic of",Songwe,-7.82694755,32.61939368043643
2952,Viet Nam,Bac Thai,18.32789,105.988114
2953,Latvia,Aizpute,56.7226275,21.6067429
2954,Mongolia,Govĭ-Altay,,
2955,Slovenia,Zreče,,
2956,Slovenia,Grosuplje,45.9576254,14.6531854
2957,Kenya,Kirinyaga,-0.46887805,37.30276810393241
2958,Viet Nam,Bắc Kạn,41.3370272,2.1136963
2959,France,Agadez,16.972556,7.990739
2960,Paraguay,Guairá,,
2961,France,Miquelon-Langlade,47.1017503,-56.3799059
2962,France,Bas-Sassandra,5.3523063,-6.6766897
2963,Slovenia,Brda,46.0162019,13.548910233619523
2964,Poland,Lofa,12.5939745,5.4263934
2965,Slovenia,Žirovnica,,
2966,United States,Saint Paul Charlestown,17.139871,-62.61629
2967,Thailand,Chumphon,10.3782724,99.0077685
2968,France,Xaisomboun,18.8631725,103.0344783
2969,Bhutan,Punakha,27.66667675,89.85862564994392
2970,Malta,Il-Qala,36.036291,14.3103502
2971,Azerbaijan,Ağdaş,51.5584284,-0.1056554
2972,Dominican Republic,Monte Plata,18.8100643,-69.7875354
2973,Tajikistan,Gorno-Badakhshan,38.3492457,72.9988168
2974,Puerto Rico,Villalba,18.1283511,-66.4925028
2975,,Zambezi,-16.968976,27.833538
2976,Italy,Chari-Baguirmi,11.3345348,16.2884311
2977,Burkina Faso,Central Aimak,60.4449341,22.3886068
2978,France,Nord-Est,47.1349774,26.652588108191956
2979,Burundi,Gitega,-3.4284953,29.9249718
2980,Chad,Tibesti,20.6808703,17.9935121
2981,Oman,Ad Dakhiliyah,22.225975249999998,57.36927219565418
2982,Italy,Inarajan,13.2798512,144.7431422
2983,Ecuador,Zamora-Chinchipe,-4.0620183,-78.7751588
2984,Dominican Republic,Hato Mayor,18.8677631,-69.3520365
2985,North Macedonia,Resen,41.768084,19.8769608
2986,Kenya,Nyandarua,-0.39155344999999997,36.49776838093413
2987,United States,Charlotte,35.2272086,-80.8430827
2988,Guatemala,Zacapa,14.9661596,-89.5180314
2989,Puerto Rico,Lares,-33.8336103,-57.7993523
2990,United Arab Emirates,Hiiraan,4.3616958,45.5333102
2991,Brazil,Phoenix Islands,-4.45304385,-171.24688135668373
2992,Latvia,Ādaži,16.043658,44.329396
2993,Morocco,Southeastern Governorate,,
2994,"Iran, Islamic Republic of",Kié-Ntem,,
2995,Morocco,Dakhla-Oued Ed-Dahab,23.28371,-15.0202622
2996,Slovenia,Šmarješke Toplice,,
2997,Madagascar,Boeny,-16.23492785,46.12926718059281
2998,Slovenia,Črna na Koroškem,,
2999,United States,East Gobi Aymag,,
3000,Lesotho,Butha-Buthe,-28.767108,28.250247
3001,United States,Hope Town,48.0951392,-65.18245901438955
3002,Kenya,Nyamira,-0.65225405,34.934130799923295
3003,Suriname,Nickerie,5.722697,-56.884696812552065
3004,United States,Zelenikovo,41.66314,25.32879
3005,Turkey,Muş,-20.2759451,57.5703566
3006,Madagascar,Analanjirofo,-16.317265,49.49149101790898
3007,Montenegro,Mojkovac,42.9528752,19.5861715
3008,Liechtenstein,Ruggell,47.2397575,9.5262871
3009,Slovenia,Žužemberk,,
3010,Saudi Arabia,Northern Borders Region,30.0,42.666667
3011,United States,Pehchevo,41.739905449999995,22.954493068636637
3012,Azerbaijan,Shirvan,33.72464615,48.758290316007106
3013,Algeria,Ouled Djellal,34.104904000000005,4.820300902475401
3014,United States,Juana Díaz,-2.9023656,-79.0047891
3015,Andorra,Escaldes-Engordany,42.48691275,1.6070001140292214
3016,Latvia,Lecava,,
3017,North Macedonia,Kratovo,42.079261,22.1802182
3018,Brazil,Yona,47.85512575,3.6450439257238765
3019,Mexico,Dependencias Federales,11.859254100000001,-66.7707980671899
3020,Djibouti,Dikhil,11.4225322,42.2093773
3021,Thailand,Satun,7.0366682,99.9615397
3022,Angola,Zaire,-2.9814344,23.8222636
3023,Germany,Ağsu,32.9374013,131.0800572
3024,Germany,Makedonska Kamenica,42.0219096,22.588719
3025,United States,Tagant,18.5729893,-10.3937926
3026,Chad,Ouadaï,12.0363871,15.0376025
3027,Bhutan,Lhuntse,28.4891273,92.6289407
3028,Spain,Rojas,42.5782752,-3.4422375
3029,United States,Manatí,16.0143848,120.2823824
3030,Andorra,Canillo,42.5668305,1.5977647
3031,Lao People's Democratic Republic,Khammouan,17.5842055,105.24713249754737
3032,Maldives,Gnyaviyani Atoll,,
3033,"Korea, Democratic People's Republic of",South Pyongan,39.5416505,126.0647645
3034,Mayotte,Dzaoudzi,-12.782151,45.2556923
3035,North Macedonia,Kriva Palanka,42.1980952,22.3316944
3036,Georgia,Il-Munxar,36.0306654,14.2347898
3037,North Macedonia,Berovo,41.706668,22.8535559
3038,French Polynesia,Îles Marquises,43.56127535,4.065806474249337
3039,Cambodia,Prey Veng,11.365959700000001,105.45572772976189
3040,Azerbaijan,Oğuz,41.3704236,69.2847761
3041,Thailand,Bolikhamsai,18.5806594,104.1491594
3042,Belgium,Outer Islands,44.7539707,-62.6609429
3043,United States,Orocovis,18.230883849999998,-66.39814914021392
3044,North Macedonia,Bogovinje,41.9249545,20.914348
3045,Uruguay,Treinta y Tres,-33.0,-54.25
3046,Montenegro,Tuzi,42.3661526,19.3300881
3047,Paraguay,Paraguarí,,
3048,Indonesia,Oecusse,-9.2350402,124.27113290135006
3049,India,Namdrik Atoll,5.6171289,168.1117198
3050,Suriname,Brokopondo,4.68516435,-55.061092950855155
3051,Slovenia,Hajdina,46.419907550000005,15.823930575155805
3052,Greece,Preiļu novads,,
3053,United States,Jan Mayen,70.99341765,-8.350019623637058
3054,Spain,Mambéré-Kadéï,,
3055,South Sudan,Warrap,8.088279,28.6371008
3056,France,Sangha,1.3798449,15.616434381342827
3057,Russian Federation,Novo Selo,45.0941674,15.5916499
3058,Russian Federation,Yevlax,40.6111615,47.1479948
3059,United States,Övörhangay,,
3060,Gabon,Haut-Ogooué,,
3061,Estonia,Valgamaa,57.868907050000004,26.10487166304882
3062,Slovenia,Križevci,,
3063,Turkey,Iğdır,-2.1341898,-79.90050984277767
3064,Ghana,Western North,41.9160135,-87.6870816
3065,Paraguay,Caazapá,,
3066,"Korea, Republic of",P'yŏngan-bukto,,
